Country,Year,Agriculture,Energy,Industry,Residential,Transport,Waste,Other,total
Colombia,1999,148543,29354.8982,5867.7836,6141.3675,19094.974,0,0,209002.0233
Comoros,1999,55,11.3308,4.0339,18.9046,41.0691,0,0,130.3384
Congo,1999,12272,3368.156,9.3992,44.4134,313.9393,0,0,16007.9079
Cook Islands,1999,-50,0,0,0,0,0,0,-50
Costa Rica,1999,6189,920.2974,495.6985,576.298,3133.8902,0,0,11315.1841
Cote d'Ivoire,1999,-5900,3419.3016,404.1376,1855.2784,1425.3079,0,0,1204.0255
Croatia,1999,-11615,9674.5739,1994.8029,3575.4796,4503.1824,0,0,8133.0388
Cuba,1999,-34797,20317.3867,1230.5533,3010.4081,2022.3163,0,0,-8216.3356
Cyprus,1999,-66,4191.8995,531.5257,208.5778,1721.5364,0,0,6587.5394
Czech Republic,1999,-12519,87556.3111,5648.1504,14373.6277,13333.4204,0,0,108392.5096
Democratic Republic of Congo,1999,146657,703.5609,205.147,1016.9884,452.1547,0,0,149034.851
Denmark,1999,606,35070.0611,1723.6141,7583.0746,12255.9691,0,0,57238.7189
Djibouti,1999,0,838.6561,0.5357,143.9736,194.996,0,0,1178.1614
Dominica,1999,-43,18.936,6.8929,10.4836,48.8973,0,0,42.2098
Dominican Republic,1999,-10010,8088.1319,1231.1397,2739.4613,6174.1415,8.2359,0,8231.1103
Eastern Africa,1999,741136,18462.1463,3690.1106,7916.557,14837.6151,0,0,786042.429
Ecuador,1999,42437,8114.9678,1006.5809,2104.0538,8052.3919,0,0,61714.9944
Egypt,1999,-547,66924.5817,13899.5354,10668.6393,27814.7819,0,0,118760.5383
El Salvador,1999,871,2126.3773,439.7917,432.4152,2606.819,0,0,6476.4032
Equatorial Guinea,1999,5324,2074.422,4.4883,18.3825,71.3471,0,0,7492.6399
Eritrea,1999,1219,197.6987,55.0353,211.6458,210.7654,0,0,1894.1452
Estonia,1999,-504,11972.5609,677.8846,569.6907,1684.9076,0,0,14401.0438
Ethiopia,1999,32110,736.9391,359.3911,484.4283,1625.3639,0,0,35316.1224
Faeroe Islands,1999,0,0,0,0,,1.6145,0,1.6145
Falkland Islands,1999,14,13.8364,0.249,3.5119,10.9496,0.0021,0,42.549
Fiji,1999,-1679,133.57,52.1281,549.1753,282.518,0,0,-661.6086
Finland,1999,-24561,37282.0331,1991.8375,6867.4198,12442.868,0,0,34023.1584
France,1999,-23835,132487.6843,33486.3655,106319.9639,132457.8228,2891.6145,0,383808.451
French Guiana,1999,2771,429.4691,36.8393,169.7649,184.5053,0.0623,0,3591.6409
French Polynesia,1999,-2426,261.9982,3.3581,273.3386,200.6031,0,0,-1686.702
Gabon,1999,404,5293.9742,94.431,193.5774,383.7333,0,0,6369.7159
Gambia,1999,-451,32.2586,4.4098,19.7984,139.1174,0,0,-255.4158
Georgia,1999,-4033,1853.4321,488.4097,1181.8384,1145.0416,0,0,635.7218
Germany,1999,-50560,468849.4808,37662.2999,178229.9516,182546.9901,0,0,816728.7224
Ghana,1999,20466,1894.8264,1045.0667,914.8234,3096.3847,0,0,27417.1012
Gibraltar,1999,0,94.0383,0.614,0,238.01,0.4849,0,333.1472
Greece,1999,-690,53305.1917,7741.9709,10495.4264,19927.5409,0.4718,0,90780.6017
Greenland,1999,0,0,1.35,0,,0.765,0,2.115
Grenada,1999,0,52.1929,1.1004,33.8517,86.3307,0,0,173.4757
Guadeloupe,1999,180,543.7204,99.8364,223.0041,471.1147,0,0,1517.6756
Guam,1999,0,0,9.6187,0,,0,0,9.6187
Guatemala,1999,15253,2943.9578,788.1737,996.05,3821.086,0,0,23802.2675
Guinea,1999,13753,440.7546,151.3595,133.5085,395.2442,0,0,14873.8668
Guinea-Bissau,1999,1467,78.9429,3.4313,60.1493,101.0234,0,0,1710.5469
Guyana,1999,8241,731.9624,1.1208,168.9456,472.5936,0.1013,0,9615.7237
Haiti,1999,143,557.7736,215.578,136.2883,660.2533,0,0,1712.8932
Honduras,1999,40333,1965.9753,421.9841,362.8709,2031.3494,0,0,45115.1797
Hungary,1999,3585,34191.0444,3223.1218,15046.804,9078.3381,98.3338,0,65222.6421
Iceland,1999,-20,618.9768,681.0134,826.2326,634.533,1.0488,0,2741.8046
Indonesia,1999,823574,164332.2082,15268.3168,37600.6846,58841.1556,60.4487,0,1099676.814
Iran,1999,-172,147685.8214,15077.2346,91851.0634,66999.504,0,0,321441.6234
Iraq,1999,-988,54182.3033,1398.0727,6634.9411,21160.5303,0,0,82387.8474
Ireland,1999,-2320,20410.7685,1839.0663,9482.4657,9753.8248,0,0,39166.1253
Israel,1999,110,35049.3215,3655.9217,6429.5975,9587.67,0,0,54832.5107
Italy,1999,-34284,207543.2353,28616.4335,81905.9731,113958.0806,735.3536,0,398475.0761
Jamaica,1999,772,6076.2291,407.0032,1736.5699,1938.0818,0,0,10929.884
Japan,1999,-74333,716950.8842,79782.5624,183257.4351,260991.7216,19392.9323,0,1186042.536
Jordan,1999,0,8010.0106,1195.6078,2442.5837,3300.7676,0,0,14948.9697
Kazakhstan,1999,298,96656.5557,10808.8843,15350.5761,5893.731,0,0,129007.7471
Kenya,1999,58822,3423.8075,768.3027,1480.1348,3523.72,0,0,68017.965
Kiribati,1999,-8,2.0573,0.2954,8.9723,13.4159,0,0,16.7409
Kuwait,1999,-31,42813.6118,2274.7637,3042.1381,5945.7328,0,0,54045.2464
Kyrgyzstan,1999,-2403,2884.4713,223.6322,1039.969,833.578,0,0,2578.6505
Laos,1999,8444,151.0774,43.0535,163.1278,199.0798,0,0,9000.3385
Latvia,1999,-9740,4441.0285,319.8303,927.5069,2018.2359,0.1749,0,-2033.2235
Lebanon,1999,0,9299.9839,1204.2017,1892.5108,4232.0897,0,0,16628.7861
Lesotho,1999,-40,34.6903,6.0841,8.9421,100.5223,0,0,110.2388
Liberia,1999,14995,122.1869,15.717,53.5531,149.0999,0,0,15335.5569
Libya,1999,0,29629.3058,3283.1585,2374.8262,10090.182,0,0,45377.4725
Lithuania,1999,2172,7270.0724,1121.9489,1269.2506,3470.5191,1.4971,0,15305.2881
Macedonia,1999,-733,7200.1131,419.4321,677.1262,1092.1617,1.7987,0,8657.6318
Madagascar,1999,38214,268.454,50.0658,163.5819,602.2581,0,0,39298.3598
Malawi,1999,6229,99.8434,100.6933,120.4042,353.533,0,0,6903.4739
Malaysia,1999,122682,71701.975,6558.3449,4231.3279,29569.315,27.9069,0,234770.8697
Maldives,1999,0,65.6503,0.8095,176.2452,95.8387,0,0,338.5437
Mali,1999,6538,79.3853,28.8682,39.0586,280.8905,0,0,6966.2026
Malta,1999,0,1709.3509,13.1213,110.9503,607.0403,0,0,2440.4628
Marshall Islands,1999,0,0,0,0,,0,0,0
Martinique,1999,0,836.7077,95.5438,286.5029,523.0786,0,0,1741.833
Mauritania,1999,1100,1023.5005,47.9584,520.2787,1251.1887,0,0,3942.9263
Mauritius,1999,-26,770.8441,32.82,360.1891,503.0731,0,0,1640.9263
Mayotte,1999,49,0,0,0,,0,0,49
Melanesia,1999,51091,2240.3848,132.236,1852.2999,1090.7719,0.6805,0,56407.3731
Mexico,1999,17233,212841.1039,22650.9019,30248.2369,98480.6091,0,0,381453.8518
Micronesia (country),1999,-29,0,0,0,,0,0,-29
Micronesia (region),1999,-119,2.0573,10.7328,8.9723,13.4159,0,0,-83.8217
Middle Africa,1999,377251,27884.8557,2150.7125,3141.7192,4243.5341,0,0,414671.8215
Moldova,1999,-1235,5123.473,156.1673,1815.9582,515.0266,1.6981,0,6377.3232
Mongolia,1999,25845,9039.1771,85.8883,1214.4546,955.0428,0.6043,0,37140.1671
Montserrat,1999,27,14.4214,0,4.9971,28.0371,0,0,74.4556
Morocco,1999,-8800,15947.0401,3446.8975,11839.4925,1821.3656,0,0,24254.7957
Mozambique,1999,35200,149.3739,144.0271,153.748,848.1832,0,0,36495.3322
Myanmar,1999,102839,4396.5176,366.1761,975.4554,2871.7872,0,0,111448.9363
Namibia,1999,8632,215.6171,207.7323,40.3295,1122.3696,0,0,10218.0485
Nauru,1999,0,0,0.8187,0,,0,0,0.8187
Nepal,1999,36108,1086.1253,176.3151,1143.3657,775.6313,0,0,39289.4374
Netherlands,1999,2370,87701.0547,13062.0591,36430.6408,32571.6743,0,0,172135.4289
Netherlands Antilles (former),1999,-3,3772.1896,82.0062,309.6522,1395.799,0,0,5556.647
New Caledonia,1999,0,952.7975,3.3657,327.6333,221.8692,0,0,1505.6657
New Zealand,1999,-21635,14039.9365,2687.436,2600.9073,11907.8268,0,0,9601.1066
Nicaragua,1999,28848,1788.74,188.2389,222.1563,1405.8068,0,0,32452.942
Niger,1999,6967,207.3993,26.6942,199.061,285.5835,0,0,7685.738
Nigeria,1999,183700,57626.9124,1798.069,4023.7158,18502.6622,0,0,265651.3594
Niue,1999,22,0,0,0,,0,0,22
Norfolk Island,1999,0,0,0,0,,0,0,0
North Korea,1999,12307,51270.044,2812.4555,12979.1672,886.9108,5.61,0,80261.1875
Northern Mariana Islands,1999,61,0,0,0,,0,0,61
Norway,1999,-14247,22613.3015,7643.4035,3986.7754,13129.2095,698.8492,0,33824.5391
Oman,1999,-2,17197.7856,593.2797,1382.2041,2541.4664,0,0,21712.7358
Pakistan,1999,21633,56660.045,6167.438,13392.1901,25555.0342,0,0,123407.7073
Palau,1999,-143,0,0,0,,0,0,-143
Panama,1999,8910,1997.14,326.7646,364.9543,2138.3587,0,0,13737.2176
Papua New Guinea,1999,51109,1114.8194,70.281,856.762,493.6546,0.6805,0,53645.1975
Paraguay,1999,70659,297.2248,467.2347,246.9046,3480.6001,0,0,75150.9642
Peru,1999,44883,12650.0216,1874.7177,5226.8013,9325.63,0,0,73960.1706
Philippines,1999,-2640,35125.1155,6234.4454,8535.2732,24107.6127,0,0,71362.4468
Pitcairn Islands,1999,-4,0,0,0,,0,0,-4
Poland,1999,-13707,185788.9957,13490.3086,50819.1085,31902.1325,136.7031,0,268430.2484
Polynesia,1999,-4504,276.3468,23.1129,312.0906,359.0793,0,0,-3533.3704
Portugal,1999,1544,37801.1356,5390.0654,4987.8952,16887.2533,107.0547,0,66717.4042
Puerto Rico,1999,-745,0,621.7813,0,0,0,0,-123.2187
Qatar,1999,0,25334.8432,3022.9705,120.8096,2833.3745,0,0,31311.9978
Romania,1999,1473,65743.9228,7267.7632,8203.3413,9467.1335,57.6741,0,92212.8349
Russia,1999,196072,1141927.073,71198.0378,200257.3532,199911.3841,0,0,1809365.848
Rwanda,1999,9484,138.9847,39.6795,195.3128,263.5731,0,0,10121.5501
"Saint Helena, Ascension and Tristan da Cunha",1999,0,0.0021,0,0,2.5136,0,0,2.5157
Saint Kitts and Nevis,1999,-31,34.281,0.1632,11.4264,45.2034,0,0,60.074
Saint Lucia,1999,-40,72.9513,26.5557,28.5733,108.2676,0,0,196.3479
Saint Pierre and Miquelon,1999,1,0,0,0,0,0.0305,0,1.0305
Saint Vincent and the Grenadines,1999,-107,61.9776,0.4384,30.5433,76.3675,0,0,62.3268
Samoa,1999,-2059,14.3486,0.6561,38.752,100.9066,0,0,-1904.3367
Sao Tome and Principe,1999,0,14.652,2.9038,10.9153,37.3723,0,0,65.8434
Saudi Arabia,1999,0,169001.7922,16395.1628,3142.4795,58140.9101,0,0,246680.3446
Senegal,1999,6967,1893.0842,480.4121,553.5746,1105.119,0,0,10999.1899
Serbia and Montenegro,1999,-5869,31826.617,1463.4551,3662.9772,2634.7013,5.1272,0,33723.8778
Seychelles,1999,0,175.8281,22.5948,63.0096,143.6008,0,0,405.0333
Sierra Leone,1999,5694,260.5274,55.1648,178.9758,255.7129,0,0,6444.3809
Singapore,1999,-18,29418.4141,2977.8626,70.702,5881.7657,123.5395,0,38454.2839
Slovakia,1999,-9894,26477.4563,4242.4925,8945.8419,4325.5719,0,0,34097.3626
Slovenia,1999,-6831,7566.5858,1673.655,3113.8305,4554.2792,0,0,10077.3505
Small island developing States,1999,22472,93732.3629,16608.0332,13064.7536,26281.7244,132.7716,0,172291.6457
Solomon Islands,1999,1687,28.2971,4.8754,86.5167,65.0865,0,0,1871.7757
Somalia,1999,15767,83.7055,11.8019,76.7761,220.1182,0,0,16159.4017
South Korea,1999,-34467,227070.7141,35815.7511,79399.2913,81568.0779,0,0,389386.8344
Southern Africa,1999,59427,241184.9516,13432.9564,13523.0717,38568.5746,0,0,366136.5543
Spain,1999,-46748,150429.8793,23214.6392,27758.6721,90134.2875,33.3859,0,244822.864
Sri Lanka,1999,5159,2553.5651,481.5945,1144.8188,5398.393,0,0,14737.3714
Sudan (former),1999,162857,1761.7427,175.0964,911.3836,2393.8884,0,0,168099.1111
Suriname,1999,4072,798.4592,37.2343,189.3795,324.2346,0.136,0,5421.4436
Swaziland,1999,136,181.6823,3.2002,283.9888,285.0646,0,0,889.9359
Sweden,1999,-19909,27600.5498,3134.6175,9261.5079,21449.2015,23.8229,0,41560.6996
Switzerland,1999,-1919,9462.7487,1927.5771,18885.7629,15213.8352,0.0194,0,43570.9433
Syria,1999,-1534,29773.067,2281.3175,4956.5259,12879.0198,0,0,48355.9302
Tajikistan,1999,92,703.5409,447.2208,1809.7853,3091.8939,0,0,6144.4409
Tanzania,1999,227569,806.2878,423.4735,371.925,983.5889,0,0,230154.2752
Thailand,1999,11069,96378.3258,15042.2308,12835.571,45329.8441,51.7715,0,180706.7432
Timor-Leste,1999,3573,0,0.9158,0,0,0.0784,0,3573.9942
Togo,1999,6655,385.6626,274.2578,129.1386,574.3244,0,0,8018.3834
Tokelau,1999,0,0,0,0,,0,0,0
Tonga,1999,0,0,5.7828,0,57.5695,0,0,63.3523
Trinidad and Tobago,1999,290,7855.866,7224.4502,177.4095,1566.3985,0,0,17114.1242
Tunisia,1999,-660,9974.2608,2572.0467,3537.8245,3843.7245,0,0,19267.8565
Turkey,1999,-21475,119492.9348,19286.9026,30722.9444,33940.5935,0,0,181968.3753
Turkmenistan,1999,0,16003.8057,394.9623,20368.2015,2021.5183,0,0,38788.4878
Turks and Caicos Islands,1999,-97,0,0,0,0,0,0,-97
Tuvalu,1999,-1,0,0.522,0,,0,0,-0.478
Uganda,1999,19932,208.5061,195.0582,88.3346,562.207,0,0,20986.1059
Ukraine,1999,-46593,258357.9664,23934.5039,49159.4204,27946.7078,0,0,312805.5985
United Arab Emirates,1999,-1192,67246.7667,4204.5462,1133.6782,13584.5394,0,0,84977.5305
United Kingdom,1999,-12172,281463.0506,18811.9367,110433.0288,129315.4524,670.0266,0,528521.4951
United States Virgin Islands,1999,12,0,1.4634,0,,0,0,13.4634
Uruguay,1999,-25544,2454.5004,353.9095,1201.0525,2781.1422,0,0,-18753.3954
Uzbekistan,1999,-2273,59529.5327,3787.0895,46253.1349,10587.2378,0,0,117883.9949
Vanuatu,1999,-25,10.9009,1.5858,32.2126,27.6436,0,0,47.3429
Venezuela,1999,110901,85173.7921,7769.5985,6947.8215,33239.2629,0,0,244031.475
Vietnam,1999,-45429,24937.0883,5621.1809,6945.3658,10187.8899,0,0,2262.5249
Wallis and Futuna,1999,0,0,0,0,,0,0,0
Western Africa,1999,286958,67864.2874,4519.3911,9378.2671,28879.5193,0,0,397599.4649
Western Sahara,1999,0,74.7741,0.353,25.6897,65.9738,0,0,166.7906
Yemen,1999,0,6014.3107,776.87,3064.7526,4512.8982,0,0,14368.8315
Zambia,1999,250607,786.0618,263.1934,182.2525,671.5006,0,0,252510.0083
Zimbabwe,1999,37752,9288.9699,960.2122,3231.2263,3132.0189,0,0,54364.4273
Colombia,2000,148543,30952,6074.04,6240,18561.8,0,0,210370.84
Comoros,2000,55,11,4.1484,34.7,40.8142,0,0,145.6626
Congo,2000,11889,3593.24,19.592,68.8,496,0,0,16066.632
Cook Islands,2000,-50,86.9,0,0,0,0,0,36.9
Costa Rica,2000,6188,911.2,512.526,653,3029,0,0,11293.726
Cote d'Ivoire,2000,-5900,3279,403.48,1720,1295.5,0,0,797.98
Croatia,2000,-11604,9018.29,2176.36,3380,4480.7,0,0,7451.35
Cuba,2000,-34797,20833,1138.63,3220,1930,0,0,-7675.37
Cyprus,2000,-66,4361.0009,626.498,228,1740,0,0,6889.4989
Czech Republic,2000,-12513,101290.924,5704.18,18100,13429.2,0,0,126011.304
Democratic Republic of Congo,2000,146258,691.55,219.2,685,458,0,0,148311.75
Denmark,2000,606,31483.2,1732.633,6930,12019,0,0,52770.833
Djibouti,2000,0,770,0.5518,200,180.0998,0,0,1150.6516
Dominica,2000,-43,17.77,6.9284,9.45,46.537,0,0,37.6854
Dominican Republic,2000,-10010,8051.3016,1285.262,2850,6707,8.61,0,8892.1736
Eastern Africa,2000,755681,18231.5723,3909.4681,7911.1,14380.8026,0,0,800113.943
Ecuador,2000,42437,8064,1202.612,2160,9397.7,0,0,63261.312
Egypt,2000,-547,70934,14206.44,11000,28630,0,0,124223.44
El Salvador,2000,871,2218.2008,448.003,437,2530,0,0,6504.2038
Equatorial Guinea,2000,5324,2166.78,4.5962,54.1,102.4519,0,0,7651.9281
Eritrea,2000,1219,191.7,59.1441,215,205,0,0,1889.8441
Estonia,2000,-507,11672.5,656.061,601,1674.43,0,0,14096.991
Ethiopia,2000,29197,823.6,463.1914,511,1800,0,0,32794.7914
Faeroe Islands,2000,0,0,0,0,0,1.66,0,1.66
Falkland Islands,2000,1,13.36,0.2555,2.87,11.604,0.0022,0,29.0917
Fiji,2000,-1679,128.9,52.1906,44.9,287.97,0,0,-1165.0394
Finland,2000,-24559,36782.7,2022.73,5710,12313.8,0,0,32270.23
France,2000,-23836,136160,33520.9,97400,136059.71,2920,0,382224.61
French Guiana,2000,2742,409.9,36.5051,50.8,179.97,0.0632,0,3419.2383
French Polynesia,2000,-2426,254.9,3.415,24,203.75,0,0,-1939.935
Gabon,2000,403,5394.1,106.8672,174,293,0,0,6370.9672
Gambia,2000,-451,33.55,4.5488,11.4,139.7452,0,0,-261.756
Georgia,2000,-4033,2100.61,540.6,1340,969,0,0,917.21
Germany,2000,-50560,470720,38419.57,178000,178494,0,0,815073.57
Ghana,2000,20466,1353.9012,1125.75,909,2893.4,0,0,26748.0512
Gibraltar,2000,0,97.2,0.614,0,244,0.499,0,342.313
Greece,2000,-684,57734.1,7840.31,10900,19367,0.512,0,95157.922
Greenland,2000,0,0,1.3535,0,0,0.795,0,2.1485
Grenada,2000,0,34.79,1.1043,306,85.48,0,0,427.3743
Guadeloupe,2000,180,542.0001,98.9323,462,475.165,0,0,1758.0974
Guam,2000,0,0,9.7606,0,0,0,0,9.7606
Guatemala,2000,15253,3724.18,803.54,1020,4102.2,0,0,24902.92
Guinea,2000,13652,415,152.152,238,366.0822,0,0,14823.2342
Guinea-Bissau,2000,1467,78.6,3.5246,69.2,101.7345,0,0,1720.0591
Guyana,2000,8068,767.0001,1.1237,153,499.8157,0.102,0,9489.0415
Haiti,2000,143,442,214.647,235,708,0,0,1742.647
Honduras,2000,40333,2080,467.708,295,1940,0,0,45115.708
Hungary,2000,3597,30658.19,3756.152,14800,9017,109,0,61937.342
Iceland,2000,-20,758.94,688.7643,760,641.5,0.874,0,2830.0783
Indonesia,2000,768498,166710,18556.1,41500,63950,64,0,1059278.1
Iran,2000,-172,153821,16651.6,97400,72600,0,0,340300.6
Iraq,2000,-988,63390,1400.1,7990,23400,0,0,95192.1
Ireland,2000,-2320,20908.0028,2368.08,9240,10503.4,0,0,40699.4828
Israel,2000,110,37900.0146,3830.47,7320,10000,0,0,59160.4846
Italy,2000,-34288,232574,29397.5,77600,118421,750,0,424454.5
Jamaica,2000,781,6066.5708,430.9116,1850,1941.93,0,0,11070.4124
Japan,2000,-74333,728596.6,81927.7,185000,260115,19900,0,1201206.3
Jordan,2000,0,8105.0066,1167.665,2730,3562.9,0,0,15565.5716
Kazakhstan,2000,297,109610,8624.94,15800,5643.51,0,0,139975.45
Kenya,2000,58513,3769.002,735.02,1410,3686.84,0,0,68113.862
Kiribati,2000,-8,2.39,0.302,7.32,16.443,0,0,18.455
Kuwait,2000,-31,44610,2479.5658,331,5910,0,0,53299.5658
Kyrgyzstan,2000,-2400,2924.193,275.6987,1090,616,0,0,2505.8917
Laos,2000,8444,171.5,48.5355,157,214.63,0,0,9035.6655
Latvia,2000,-9737,3838,269.304,972,2164,0.194,0,-2493.502
Lebanon,2000,0,8220,1240.228,1840,3980,0,0,15280.228
Lesotho,2000,-40,37.3,6.1267,33.9,103.6213,0,0,140.948
Liberia,2000,14995,119,16.1521,99.4,143.6464,0,0,15373.1985
Libya,2000,0,32030,3289.7,2410,10708.79,0,0,48438.49
Lithuania,2000,2162,6186,1127.5,1050,3079.29,1.53,0,13606.32
Luxembourg,2000,-733,1858,638.938,1500,4781.3,0,0,8045.238
Macedonia,2000,-733,7190.0007,466.608,386,995.4,1.85,0,8306.8587
Madagascar,2000,37210,351.0001,52.92,307,768.289,0,0,38689.2091
Malawi,2000,6670,97.4,87.533,120,333.318,0,0,7308.251
Malaysia,2000,122656,77420,9213.51,4290,31314.1,29.7,0,244923.31
Maldives,2000,0,100.3,0.8319,11.8,145.8,0,0,258.7319
Mali,2000,6538,75.5,29.72,85.1,258.3811,0,0,6986.7011
Malta,2000,0,1680,10.6046,86.7,427,0,0,2204.3046
Marshall Islands,2000,0,0,0,0,0,0,0,0
Martinique,2000,0,804.0001,94.6391,98.2,510.441,0,0,1507.2802
Mauritania,2000,1100,947.0001,51.9673,700,1142.22,0,0,3941.1874
Mauritius,2000,-26,934.0001,33.1144,439,560.627,0,0,1940.7415
Mayotte,2000,49,0,0,0,0,0,0,49
Melanesia,2000,51068,2454,182.6972,1099.8,1169.41,0.687,0,55974.5942
Mexico,2000,17233,211080,23043.1,33000,107195.7,0,0,391551.8
Micronesia (country),2000,-29,0,0,0,0,0,0,-29
Micronesia (region),2000,-119,2.39,10.9026,7.32,16.443,0,0,-81.9444
Middle Africa,2000,379898,27461.6,2217.4622,2997.2,4497.9719,0,0,417072.2341
Moldova,2000,-1235,4531,236.571,1460,508.9,1.73,0,5503.201
Mongolia,2000,27981,8888.0226,78.539,1130,1145.9,0.61,0,39224.0716
Montserrat,2000,27,14.999,0,290,61.136,0,0,393.135
Morocco,2000,-8800,15986.0312,3663.53,13400,1809,0,0,26058.5612
Mozambique,2000,35200,125.2,253.07,364,848.3,0,0,36790.57
Myanmar,2000,102845,4113,399.89,587,3367.7,0,0,111312.59
Namibia,2000,9045,211.7,208.633,508,1174.6,0,0,11147.933
Nauru,2000,0,0,0.84,0,0,0,0,0.84
Nepal,2000,35850,1129.4,179.928,1140,824,0,0,39123.328
Netherlands,2000,2370,90425.4,13221.85,36400,33030,0,0,175447.25
Netherlands Antilles (former),2000,-3,3997.0102,81.1221,290,1415,0,0,5780.1323
New Caledonia,2000,0,967,52.8435,94.7,237.85,0,0,1352.3935
New Zealand,2000,-21636,14651.2,4046.27,2770,12496,0,0,12327.47
Nicaragua,2000,28847,1869.7006,196.423,221,1445,0,0,32579.1236
Niger,2000,6967,225.3,31.37,172,271.551,0,0,7667.221
Nigeria,2000,183700,63450,1515.15,4010,20742,0,0,273417.15
Niue,2000,22,0,0,0,0,0,0,22
Norfolk Island,2000,0,0,0,0,0,0,0,0
North Korea,2000,12302,54638.8005,3012.11,13700,1710,5.66,0,85368.5705
Northern Mariana Islands,2000,60,0,0,0,0,0,0,60
Norway,2000,-14248,18636,8104.338,3330,12245.04,679,0,28746.378
Oman,2000,-2,20030,598.1649,1260,2630,0,0,24516.1649
Pakistan,2000,21633,59008,6119.8,12200,25428,0,0,124388.8
Palau,2000,-143,0,0,0,0,0,0,-143
Panama,2000,8913,2192.0017,324.3046,345,2087,0,0,13861.3063
Papua New Guinea,2000,51085,1312,71.037,778,533.1,0.687,0,53779.824
Paraguay,2000,70659,256.0001,435.165,221,2801.7,0,0,74372.8651
Peru,2000,44819,12649.1,1967.66,4810,9219.85,0,0,73465.61
Philippines,2000,-2640,38128.04,5946.82,6420,23770,0,0,71624.86
Pitcairn Islands,2000,-4,0,0,0,0,0,0,-4
Poland,2000,-13709,200489.76,14601.2,45000,27482.6,139,0,274003.56
Polynesia,2000,-4504,377.47,23.4965,59.3,386.72,0,0,-3657.0135
Portugal,2000,1538,35364.4,5448.02,5200,18307,119,0,65976.42
Puerto Rico,2000,-750,1.89,616.4665,0,2.856,0,0,-128.7875
Qatar,2000,0,24670,3096.7043,126,2995,0,0,30887.7043
Romania,2000,1483,68429,7734.1,8600,9596.9,57.8,0,95900.8
Russia,2000,201838,1183800,79790.3,206000,190350,0,0,1861778.3
Rwanda,2000,9375,128.67,42.301,197,254.406,0,0,9997.377
"Saint Helena, Ascension and Tristan da Cunha",2000,0,0.0069,0,0,8.13,0,0,8.1369
Saint Kitts and Nevis,2000,-31,33.16,0.1639,24.9,52.05,0,0,79.2739
Saint Lucia,2000,-40,111.96,26.7285,21,166.181,0,0,285.8695
Saint Pierre and Miquelon,2000,1,3.23,0,0,4.307,0.0313,0,8.5683
Saint Vincent and the Grenadines,2000,-107,61.07,0.441,28.7,74.5421,0,0,57.7531
Samoa,2000,-2059,16.07,0.6628,35.3,113.57,0,0,-1893.3972
Sao Tome and Principe,2000,0,15.73,2.9618,104,39.5321,0,0,162.2239
Saudi Arabia,2000,0,175830,19540.11,3250,60720,0,0,259340.11
Senegal,2000,6967,2042.7008,471.18,350,1174,0,0,11004.8808
Serbia and Montenegro,2000,-5868,35102.51,1793.32,3280,2370,5.29,0,36683.12
Seychelles,2000,0,168.7,22.6844,169,140.1641,0,0,500.5485
Sierra Leone,2000,5694,247.8,55.1127,151,247.511,0,0,6395.4237
Singapore,2000,-18,29363.0291,2851.217,72.4,5970,130,0,38368.6461
Slovakia,2000,-9893,25898.152,3732.119,8580,4140,77.5,0,32534.771
Slovenia,2000,-6831,7898.4026,1852.21,2490,4317.03,0,0,9726.6426
Small island developing States,2000,22111,95009.7716,16620.7634,13034.087,27516.3617,139.6161,0,174431.5998
Solomon Islands,2000,1687,31.2,5.0125,159,72.39,0,0,1954.6025
Somalia,2000,15767,93.7,12.155,94.5,245.3802,0,0,16212.7352
South Korea,2000,-34467,257520.0252,37531.46,74200,78381,0,0,413165.4852
